product_id,description,sales_history,demand_target,image_path
P45800,Oversized Green Silk Jeans,"[391.5467570372845, 427.9895275321854, 395.48899037972063, 440.59497113044677, 425.42916389054415, 426.53526772251973, 426.2278267229837, 411.3068827246971, 396.9175553868638, 377.5606279381024, 358.588420301956, 344.4187772500261, 368.3957701550325, 368.6009847423133, 369.2803352263512, 379.96324587284073, 413.88396772957196, 417.6127368846378, 429.1194022785831, 426.60706424068223, 416.12483946764405, 382.45822014864353, 388.31727757213304, 392.5329961650544, 363.04111933856416, 364.3988820895722, 364.24164860717207, 364.4683338583736, 367.53254131677795, 387.94906359702196]",432.19,public/images/learning_set\floral_summer_dress.png
P34725,Modern Blue Linen Shorts,"[459.54603726731887, 456.12462781462597, 476.18228573700395, 470.37239438636766, 472.95061769669945, 469.80704254646474, 440.7250988747841, 434.41553913644316, 445.08581377038496, 437.3986356402497, 429.0492895989685, 408.7365638456915, 434.0423008537098, 441.22357573768244, 425.0308353860275, 446.99238426199463, 442.3189748647933, 471.69762946451596, 478.23919976606, 466.98011755792714, 456.0546462737554, 440.1509726415193, 441.53048984036474, 444.0627403641279, 435.9816729111781, 433.7068922586888, 430.30448436256165, 428.9857130417465, 456.670722975337, 428.80960699003674]",536.13,public/images/learning_set\floral_summer_dress.png
P33461,Casual White Denim Jeans,"[251.07674399575447, 226.36383231867114, 273.65834446372304, 270.95822971268746, 259.87624611642417, 266.317682130911, 255.999040042336, 238.98913423146232, 216.44193235548187, 223.68863569364117, 210.75896145829057, 215.5298365088938, 237.94692933503813, 225.2503902119671, 237.99046448930594, 228.73295319575797, 260.3545134690368, 251.553798240349, 278.539014559156, 274.5802584696164, 262.3036262986458, 240.22375743739067, 228.82704007836924, 209.7049165928683, 202.67117438370659, 205.05268703889897, 215.99570923177163, 211.19194491138865, 233.63569201836577, 237.09953318140563]",238.38,public/images/learning_set\red_leather_jacket.png
P98029,Modern Green Silk Jeans,"[308.85810800656884, 327.942835414341, 333.51734221061446, 335.617900517243, 348.0314652663537, 354.64632324412725, 328.33761985023693, 300.9801317715564, 284.7259369800334, 276.9079815698561, 239.017360137984, 261.09830097293747, 256.43826738069663, 273.9216214245486, 300.562097496699, 326.68726364599746, 335.8355114551707, 357.4443850242259, 355.49256179268116, 357.14264902649074, 334.723002260936, 319.3255591314645, 293.6206509025192, 301.84836808937473, 245.18318588562525, 258.2598939171221, 286.26437758229764, 268.290696804799, 280.64397166133233, 309.94333463234875]",366.45,public/images/learning_set\blue_denim_jeans.png
P86677,Casual White Denim Jeans,"[354.85631853447296, 365.28036098735936, 400.93960120207925, 394.5894036605747, 398.7239776239818, 417.0489448104318, 397.87504021880784, 344.237090462348, 348.57258547443143, 338.12269220898247, 312.78914377097374, 316.4425336251952, 301.9512495763387, 328.32871227014556, 357.5134692439741, 367.6878903317385, 384.57945671435084, 394.9084237645122, 405.1362744040009, 403.7597175971103, 392.23949568714846, 374.82358842398446, 352.7735264541981, 339.6538928454874, 317.5548343217481, 309.82453690443464, 323.1652735375251, 313.32191803192075, 350.7857429719014, 357.9263847892548]",322.96,public/images/learning_set\blue_denim_jeans.png
P30960,Modern Green Denim Jeans,"[71.23368808502866, 92.15306075144869, 107.01726009403637, 95.69838692792419, 116.24433819618733, 115.90394082075615, 115.27500956228523, 101.09626441852228, 88.96704593705036, 72.70731181757954, 53.08594476308528, 67.41915584250194, 50.45858514854557, 89.98395251923804, 84.30783197479705, 95.89805228088602, 105.32933737867899, 100.87372642074557, 115.03262391382668, 119.0951156456773, 103.29771563579706, 98.22548729095674, 83.81033951704474, 74.71903662164046, 73.81312103689163, 70.13071328409877, 56.39254592800266, 78.26840174077162, 82.09684320721581, 78.78817520651005]",88.58,public/images/learning_set\blue_denim_jeans.png
P38863,Casual Green Silk Jacket,"[431.75146577514784, 435.072701618893, 438.9745140216657, 481.84392927511686, 447.9688358170591, 446.45076314214856, 456.538781479656, 428.707425564531, 422.94717131489796, 401.80826477360574, 394.80094721883427, 388.0848304870728, 403.79154150980895, 386.95605483454017, 399.97304437137535, 446.5704778483102, 447.4209046867053, 471.6976638622597, 467.34318026087703, 459.5912189608284, 471.04512822785125, 441.48207265210164, 423.50236059285606, 401.6182621323227, 386.058907371756, 391.0802987280857, 406.96459943284157, 391.89189379659206, 422.3564990697783, 418.9711992553729]",427.11,public/images/learning_set\blue_denim_jeans.png
P48982,Vintage Red Silk Sweater,"[317.1389978828337, 327.4791169248491, 328.713380146491, 329.4750815628314, 336.8246310201525, 344.3456122052432, 310.02072451161183, 307.8423354567496, 282.7525715635971, 291.6214326361523, 277.911683651218, 255.9705339574899, 265.92584833574927, 272.26879936845853, 298.53905384088574, 290.6584389175973, 328.28967546938287, 339.4338307963681, 343.85553799448587, 337.7325315715601, 319.1672362390203, 310.2805263789177, 296.3167830347652, 279.30931262871707, 276.693381125572, 270.2972788811615, 251.53254959141339, 275.7707234564603, 289.9796133559697, 291.8735484765894]",301.6,public/images/learning_set\floral_summer_dress.png
P73687,Vintage Black Wool Sweater,"[276.1312116754997, 289.86689807267413, 289.5619133248834, 289.14458840781265, 288.8394035330014, 292.2792146106744, 273.49491019619944, 293.1085747045491, 269.34303165938854, 279.89653196598346, 285.786777118533, 258.24254368302826, 251.61595804455118, 277.95378404705286, 274.408630557348, 282.26789867284134, 282.0187409224499, 312.92433077175764, 296.5774493246879, 280.8896968026198, 285.0857689035724, 281.34096297483717, 269.7593833135241, 290.7710947537941, 266.88819042401377, 279.26422220014643, 269.7221090881328, 267.05530867134934, 270.72605482513615, 289.7707515776312]",280.49,public/images/learning_set\blue_denim_jeans.png
P56396,Modern Grey Wool Summer Dress,"[252.56963262070965, 252.78523579140037, 277.84264202744873, 281.7181637873489, 304.00552727939015, 291.86590328375655, 255.7548647954567, 256.9344682687908, 237.65233098013124, 224.80250346240993, 185.7859204010123, 196.8986518215753, 223.65024188168613, 202.09632539537787, 260.4636729153676, 255.57754531699666, 272.4227573920555, 283.0929701026745, 298.8063712678405, 289.610751298393, 291.6813129039804, 251.31501090737623, 248.06522560218608, 238.28042464638116, 198.9384681481405, 191.9396892176339, 196.2914242663355, 207.58866353620132, 235.16760254286626, 249.73097131682346]",222.4,public/images/learning_set\blue_denim_jeans.png
P50605,Vintage Yellow Polyester Jeans,"[86.08329318849997, 70.68826580847198, 84.91806367495613, 86.69412803879338, 69.61492067196657, 97.79021306251889, 83.20617251295808, 81.17157570465466, 72.70513214294277, 84.71723890214565, 54.71708674465503, 79.5603647963664, 47.49048785062088, 66.04786912420651, 68.32885903829529, 71.41032406305223, 79.79856396061851, 90.71420101840306, 87.36030832837729, 78.9249650164715, 80.44507040177952, 83.63879591309052, 73.21276276148572, 66.64667337584572, 66.6680914608952, 52.296150203712685, 59.55361476022186, 71.18051107710875, 77.36178270323073, 66.96714123451711]",82.13,public/images/learning_set\red_leather_jacket.png
P41019,Modern Blue Silk Skirt,"[174.78689484961802, 220.16210178965804, 206.31364850070855, 216.03003559167666, 222.90592242100533, 230.00021645942428, 208.12355389751312, 203.5619177877617, 177.06339130658188, 152.1139747589461, 150.14456219574913, 147.23102645629163, 157.72236636413092, 171.34847645151692, 183.49495391740103, 190.1760054219383, 219.3314604688457, 228.15821348522738, 233.5359279503303, 230.68718401621717, 218.96362944834027, 198.5749647379545, 186.58184016307567, 151.87179633837906, 154.21938560394725, 171.22827662121716, 154.2007450837273, 168.7995225673645, 168.06135609936985, 193.97398190434208]",208.61,public/images/learning_set\floral_summer_dress.png
P22742,Formal Green Denim Sweater,"[285.2289024512128, 313.6537227733767, 302.8284791823075, 307.9373849520634, 304.84408506496146, 320.5043413653591, 319.93098091584864, 305.4497068505842, 274.7769718839351, 274.2764671067487, 273.7342279830705, 293.97104977173643, 263.17608432795487, 287.004528074118, 287.8886354234295, 311.3933292023892, 302.9337449241836, 299.21565533338145, 310.5061264257816, 314.3698531184627, 309.42838900518274, 304.6876239223844, 296.2422538390636, 304.2561536103539, 272.8302216533435, 275.32071079865284, 284.8698450799608, 283.84123929267093, 294.4210323467459, 285.4173654581512]",265.95,public/images/learning_set\floral_summer_dress.png
P21494,Oversized White Polyester Shorts,"[106.7315825840179, 83.18618189776583, 99.92812227629395, 105.57899667437961, 97.75184784826024, 113.16182841728522, 85.69114488119078, 89.88522159762648, 85.52639058069519, 51.74392403099563, 61.48202355550037, 55.88553804934706, 56.59424330010171, 62.463949136383086, 79.05376799108986, 94.21979025682376, 89.30699437443705, 116.86667943872772, 108.81538110099618, 100.47336163294337, 96.26071272403902, 79.55877149641955, 82.49334547028006, 64.0792675535343, 66.16257225182108, 59.62676013453546, 53.63921418937417, 58.233593255994236, 86.08688792025329, 88.51021799258102]",99.16,public/images/learning_set\floral_summer_dress.png
P87408,Oversized White Linen Shorts,"[292.01446661599783, 326.18699171824966, 341.5749469336265, 347.9621300705343, 352.5902883401829, 341.76291764637176, 331.6728006065693, 331.8580290039495, 314.1757210496931, 292.6728920580563, 294.97333825774353, 280.11987103206764, 280.2978636810994, 288.7003874671272, 285.3017829983839, 325.33757835665153, 333.1654036598607, 335.23211968245414, 326.8708577509339, 352.7301634281532, 337.2558490008963, 309.027073103739, 324.55836992546006, 306.46752402400614, 292.96804438942866, 304.6958525098377, 286.4195475753097, 290.01876773751655, 307.92288923905875, 306.7744635505614]",377.65,public/images/learning_set\floral_summer_dress.png
P55181,Formal Blue Silk Sweater,"[228.30774901308166, 238.17234028101436, 240.9972635209712, 239.55764118167923, 246.50847101378088, 234.718690600915, 235.7573580687069, 232.62226363229382, 214.86844633164623, 194.0493105191971, 193.74410643405128, 220.3842070474466, 190.81195734554154, 204.59330507194, 210.9688883927329, 249.632992189383, 226.3742930111, 259.4646938109387, 242.6053532993607, 246.34306459054062, 235.03831652300687, 212.17009964638484, 216.0567123309586, 199.60883316639354, 199.49009819693197, 202.4262161758474, 187.29179287435153, 205.21524082948332, 216.5587302047376, 220.49823219307862]",243.64,public/images/learning_set\floral_summer_dress.png
P82160,Casual Grey Polyester T-Shirt,"[346.93663977073567, 352.89249049079723, 367.36084258366407, 372.79857291328534, 365.3403974640658, 365.77364223363804, 353.7549771389193, 353.12945642305533, 363.93004517536656, 357.80050819858667, 348.60687774718264, 334.2724543203967, 345.09772593030175, 364.80190463973213, 357.91591218105185, 346.465378754012, 363.13213133277867, 378.7043069797475, 373.63504472766306, 377.17225342394426, 369.0037232127949, 359.94913473064224, 339.8953782632984, 365.0893032869307, 340.3620736119776, 353.0542084939138, 355.5089086430625, 332.66864873668294, 368.9283045485708, 350.82637212751183]",357.49,public/images/learning_set\blue_denim_jeans.png
P69614,Modern Grey Silk T-Shirt,"[299.36132923105936, 315.22753635576834, 333.81363714644516, 341.67649891760607, 356.11814799652814, 326.9647307477431, 316.0622864255512, 306.8854195182378, 284.7255394835802, 271.799086089646, 254.59451871066767, 251.638699876582, 258.2517449759121, 293.0870100007891, 279.27071141522504, 298.99148415410673, 324.5263204606644, 317.51425069151395, 344.27467499957993, 366.14728027764204, 328.193019719146, 297.56597983515934, 287.3530150514514, 271.5007578204288, 261.89934764952795, 241.8896721421414, 245.88846583297013, 251.10834162661416, 272.61212240193686, 284.1503379909748]",355.32,public/images/learning_set\blue_denim_jeans.png
P33867,Oversized Yellow Denim Skirt,"[193.11321378061024, 217.13847952181635, 222.22738769101792, 222.62359903438866, 234.12865582805313, 234.80059011322808, 210.13140810054028, 199.09910649427218, 169.27413498568632, 161.75228343755265, 153.47963985583456, 148.85593622691982, 146.57299408048956, 167.04216253304668, 171.52962771013915, 177.3746344830368, 205.9076808883329, 227.56865621083816, 229.58458518139165, 210.63178446068545, 225.27121949637004, 203.88641091221422, 172.64346536659937, 179.06370025187093, 154.02864548723642, 146.36528252645823, 147.25950561828463, 155.14659775525698, 156.03455562714015, 173.773851346088]",187.21,public/images/learning_set\floral_summer_dress.png
P85555,Slim Fit White Denim T-Shirt,"[105.44341661446573, 105.91490384688079, 126.73939968340179, 122.19329589184548, 130.6197170532826, 144.52584679793705, 136.25760102754484, 105.95117303598292, 120.14121238962494, 100.13712888514243, 118.21635132707483, 106.10159828238356, 99.72804343942528, 102.45374319451571, 96.762254627324, 129.2400011373233, 141.7715999703985, 126.6629259283088, 139.39209909091596, 129.5404632124948, 116.34068403363788, 120.44527514875914, 119.78596917840525, 109.88838075423163, 92.95115318332213, 126.98943830504614, 95.11921148686392, 103.67763338614033, 114.73214965518955, 119.64904817699302]",116.91,public/images/learning_set\red_leather_jacket.png
P53356,Oversized Pink Linen Summer Dress,"[469.8296986072058, 501.2026344396553, 499.8131739020582, 511.1737454309099, 507.95813082657094, 507.56358306808414, 497.5932301495742, 500.47577220653307, 465.82324286907505, 449.4141581588593, 451.41314722208796, 440.30920397732945, 455.0789915145463, 467.9801659053447, 460.86302808939365, 485.929385766707, 486.511925541836, 505.97413622945527, 494.7316783447815, 519.2424634429278, 484.561245094106, 484.58647579661283, 481.09334302273976, 458.9689048980394, 460.3662364307211, 449.08847578818506, 457.5862509707485, 447.64955144075543, 489.30604659718836, 486.34339454367995]",575.14,public/images/learning_set\floral_summer_dress.png
P22097,Slim Fit Pink Denim Sweater,"[470.73584548085427, 472.50780150939426, 472.4052950733815, 482.63533633287864, 484.93440155576826, 464.39203395051146, 478.35458857890046, 472.21619358015954, 464.34830672477153, 435.8830062870436, 427.82480144155846, 432.72844567580717, 423.45651992042417, 454.41959892380623, 445.34651481716475, 470.14956673133344, 469.74131007334563, 490.1637369835068, 478.05251081350923, 483.6007681566721, 449.06853330090473, 477.218904637467, 453.5642710469095, 444.8729272422983, 432.8620302124646, 434.3938705634755, 422.3816337504173, 441.44157092600386, 443.8210668692379, 442.6605108802878]",502.93,public/images/learning_set\red_leather_jacket.png
P37864,Casual Blue Denim Sweater,"[236.1369823218298, 300.94527454875725, 301.7311502805755, 286.96572632422107, 314.68549235023505, 284.2214246221988, 272.01899846627134, 279.00898062138447, 241.14211035750918, 228.09186614242108, 213.30813768387134, 209.2246174565517, 221.91830743484945, 215.9769848994693, 236.1660891169877, 286.6283687926313, 292.5529721511411, 303.2477409468577, 293.70207605862197, 318.90946356138636, 297.5756515183685, 267.8445223275735, 251.47210015438995, 236.53798584680777, 229.81660053040093, 197.75577605115015, 217.95589229570493, 215.3557735058261, 240.93389696931968, 255.56762800358365]",258.25,public/images/learning_set\red_leather_jacket.png
